station,date,year,month,day,tmax_c,tmax_f,qc_flag
USW00013958,1943-06-22,1943,6,22,33.3,91.94,
USW00013958,1943-06-23,1943,6,23,34.4,93.92,
USW00013958,1943-06-24,1943,6,24,34.4,93.92,
USW00013958,1943-06-25,1943,6,25,33.9,93.02,
USW00013958,1943-06-26,1943,6,26,35.0,95.0,
USW00013958,1943-06-27,1943,6,27,35.6,96.08,
USW00013958,1943-06-28,1943,6,28,37.2,98.96,
USW00013958,1943-06-29,1943,6,29,36.1,96.98,
USW00013958,1943-06-30,1943,6,30,31.1,87.98,
USW00013958,1943-07-01,1943,7,1,33.3,91.94,
USW00013958,1943-07-02,1943,7,2,33.3,91.94,
USW00013958,1943-07-03,1943,7,3,34.4,93.92,
USW00013958,1943-07-04,1943,7,4,34.4,93.92,
USW00013958,1943-07-05,1943,7,5,35.0,95.0,
USW00013958,1943-07-06,1943,7,6,37.2,98.96,
USW00013958,1943-07-07,1943,7,7,38.9,102.02,
USW00013958,1943-07-08,1943,7,8,37.8,100.04,
USW00013958,1943-07-09,1943,7,9,35.0,95.0,
USW00013958,1943-07-10,1943,7,10,33.3,91.94,
USW00013958,1943-07-11,1943,7,11,27.8,82.04,
USW00013958,1943-07-12,1943,7,12,27.8,82.04,
USW00013958,1943-07-13,1943,7,13,31.1,87.98,
USW00013958,1943-07-14,1943,7,14,33.3,91.94,
USW00013958,1943-07-15,1943,7,15,33.3,91.94,
USW00013958,1943-07-16,1943,7,16,33.9,93.02,
USW00013958,1943-07-17,1943,7,17,34.4,93.92,
USW00013958,1943-07-18,1943,7,18,34.4,93.92,
USW00013958,1943-07-19,1943,7,19,35.0,95.0,
USW00013958,1943-07-20,1943,7,20,35.6,96.08,
USW00013958,1943-07-21,1943,7,21,36.1,96.98,
USW00013958,1943-07-22,1943,7,22,36.7,98.06,
USW00013958,1943-07-23,1943,7,23,36.7,98.06,
USW00013958,1943-07-24,1943,7,24,38.3,100.94,
USW00013958,1943-07-25,1943,7,25,37.2,98.96,
USW00013958,1943-07-26,1943,7,26,37.8,100.04,
USW00013958,1943-07-27,1943,7,27,34.4,93.92,
USW00013958,1943-07-28,1943,7,28,32.2,89.96,
USW00013958,1943-07-29,1943,7,29,31.1,87.98,
USW00013958,1943-07-30,1943,7,30,33.9,93.02,
USW00013958,1943-07-31,1943,7,31,33.9,93.02,
USW00013958,1943-08-01,1943,8,1,34.4,93.92,
USW00013958,1943-08-02,1943,8,2,35.0,95.0,
USW00013958,1943-08-03,1943,8,3,35.6,96.08,
USW00013958,1943-08-04,1943,8,4,35.0,95.0,
USW00013958,1943-08-05,1943,8,5,36.1,96.98,
USW00013958,1943-08-06,1943,8,6,36.1,96.98,
USW00013958,1943-08-07,1943,8,7,36.7,98.06,
USW00013958,1943-08-08,1943,8,8,36.1,96.98,
USW00013958,1943-08-09,1943,8,9,36.7,98.06,
USW00013958,1943-08-10,1943,8,10,36.1,96.98,
USW00013958,1943-08-11,1943,8,11,33.3,91.94,
USW00013958,1943-08-12,1943,8,12,35.6,96.08,
USW00013958,1943-08-13,1943,8,13,36.1,96.98,
USW00013958,1943-08-14,1943,8,14,36.1,96.98,
USW00013958,1943-08-15,1943,8,15,37.2,98.96,
USW00013958,1943-08-16,1943,8,16,38.9,102.02,
USW00013958,1943-08-17,1943,8,17,40.0,104.0,
USW00013958,1943-08-18,1943,8,18,33.9,93.02,
USW00013958,1943-08-19,1943,8,19,36.1,96.98,
USW00013958,1943-08-20,1943,8,20,36.7,98.06,
USW00013958,1943-08-21,1943,8,21,36.1,96.98,
USW00013958,1943-08-22,1943,8,22,35.6,96.08,
USW00013958,1943-08-23,1943,8,23,36.1,96.98,
USW00013958,1943-08-24,1943,8,24,36.1,96.98,
USW00013958,1943-08-25,1943,8,25,36.1,96.98,
USW00013958,1943-08-26,1943,8,26,35.6,96.08,
USW00013958,1943-08-27,1943,8,27,36.7,98.06,
USW00013958,1943-08-28,1943,8,28,38.3,100.94,
USW00013958,1943-08-29,1943,8,29,38.3,100.94,
USW00013958,1943-08-30,1943,8,30,35.0,95.0,
USW00013958,1943-08-31,1943,8,31,35.0,95.0,
USW00013958,1944-06-01,1944,6,1,31.1,87.98,
USW00013958,1944-06-02,1944,6,2,30.6,87.08,
USW00013958,1944-06-03,1944,6,3,31.1,87.98,
USW00013958,1944-06-04,1944,6,4,31.1,87.98,
USW00013958,1944-06-05,1944,6,5,32.8,91.04,
USW00013958,1944-06-06,1944,6,6,26.7,80.06,
USW00013958,1944-06-07,1944,6,7,30.0,86.0,
USW00013958,1944-06-08,1944,6,8,30.6,87.08,
USW00013958,1944-06-09,1944,6,9,32.2,89.96,
USW00013958,1944-06-10,1944,6,10,32.8,91.04,
USW00013958,1944-06-11,1944,6,11,28.3,82.94,
USW00013958,1944-06-12,1944,6,12,31.1,87.98,
USW00013958,1944-06-13,1944,6,13,32.2,89.96,
USW00013958,1944-06-14,1944,6,14,31.7,89.06,
USW00013958,1944-06-15,1944,6,15,32.2,89.96,
USW00013958,1944-06-16,1944,6,16,32.8,91.04,
USW00013958,1944-06-17,1944,6,17,33.3,91.94,
USW00013958,1944-06-18,1944,6,18,33.9,93.02,
USW00013958,1944-06-19,1944,6,19,34.4,93.92,
USW00013958,1944-06-20,1944,6,20,34.4,93.92,
USW00013958,1944-06-21,1944,6,21,33.9,93.02,
USW00013958,1944-06-22,1944,6,22,34.4,93.92,
USW00013958,1944-06-23,1944,6,23,34.4,93.92,
USW00013958,1944-06-24,1944,6,24,34.4,93.92,
USW00013958,1944-06-25,1944,6,25,34.4,93.92,
USW00013958,1944-06-26,1944,6,26,33.9,93.02,
USW00013958,1944-06-27,1944,6,27,34.4,93.92,
USW00013958,1944-06-28,1944,6,28,33.3,91.94,
USW00013958,1944-06-29,1944,6,29,33.9,93.02,
USW00013958,1944-06-30,1944,6,30,32.2,89.96,
USW00013958,1944-07-01,1944,7,1,33.3,91.94,
USW00013958,1944-07-02,1944,7,2,33.3,91.94,
USW00013958,1944-07-03,1944,7,3,30.0,86.0,
USW00013958,1944-07-04,1944,7,4,32.8,91.04,
USW00013958,1944-07-05,1944,7,5,32.8,91.04,
USW00013958,1944-07-06,1944,7,6,33.9,93.02,
USW00013958,1944-07-07,1944,7,7,33.9,93.02,
USW00013958,1944-07-08,1944,7,8,34.4,93.92,
USW00013958,1944-07-09,1944,7,9,35.0,95.0,
USW00013958,1944-07-10,1944,7,10,35.0,95.0,
USW00013958,1944-07-11,1944,7,11,35.6,96.08,
USW00013958,1944-07-12,1944,7,12,36.1,96.98,
USW00013958,1944-07-13,1944,7,13,36.7,98.06,
USW00013958,1944-07-14,1944,7,14,36.1,96.98,
USW00013958,1944-07-15,1944,7,15,35.6,96.08,
USW00013958,1944-07-16,1944,7,16,36.7,98.06,
USW00013958,1944-07-17,1944,7,17,37.2,98.96,
USW00013958,1944-07-18,1944,7,18,37.8,100.04,
USW00013958,1944-07-19,1944,7,19,38.3,100.94,
USW00013958,1944-07-20,1944,7,20,37.2,98.96,
USW00013958,1944-07-21,1944,7,21,30.6,87.08,
USW00013958,1944-07-22,1944,7,22,32.2,89.96,
USW00013958,1944-07-23,1944,7,23,35.6,96.08,
USW00013958,1944-07-24,1944,7,24,36.1,96.98,
USW00013958,1944-07-25,1944,7,25,37.8,100.04,
USW00013958,1944-07-26,1944,7,26,39.4,102.92,
USW00013958,1944-07-27,1944,7,27,38.9,102.02,
USW00013958,1944-07-28,1944,7,28,38.3,100.94,
USW00013958,1944-07-29,1944,7,29,37.2,98.96,
USW00013958,1944-07-30,1944,7,30,37.8,100.04,
USW00013958,1944-07-31,1944,7,31,37.2,98.96,
USW00013958,1944-08-01,1944,8,1,37.8,100.04,
USW00013958,1944-08-02,1944,8,2,37.8,100.04,
USW00013958,1944-08-03,1944,8,3,38.3,100.94,
USW00013958,1944-08-04,1944,8,4,37.2,98.96,
USW00013958,1944-08-05,1944,8,5,36.1,96.98,
USW00013958,1944-08-06,1944,8,6,37.2,98.96,
USW00013958,1944-08-07,1944,8,7,37.2,98.96,
USW00013958,1944-08-08,1944,8,8,37.2,98.96,
USW00013958,1944-08-09,1944,8,9,36.7,98.06,
USW00013958,1944-08-10,1944,8,10,37.2,98.96,
USW00013958,1944-08-11,1944,8,11,36.7,98.06,
USW00013958,1944-08-12,1944,8,12,37.2,98.96,
USW00013958,1944-08-13,1944,8,13,37.2,98.96,
USW00013958,1944-08-14,1944,8,14,36.7,98.06,
USW00013958,1944-08-15,1944,8,15,36.7,98.06,
USW00013958,1944-08-16,1944,8,16,36.7,98.06,
USW00013958,1944-08-17,1944,8,17,35.0,95.0,
USW00013958,1944-08-18,1944,8,18,36.7,98.06,
USW00013958,1944-08-19,1944,8,19,36.7,98.06,
USW00013958,1944-08-20,1944,8,20,37.2,98.96,
USW00013958,1944-08-21,1944,8,21,35.6,96.08,
USW00013958,1944-08-22,1944,8,22,30.6,87.08,
USW00013958,1944-08-23,1944,8,23,34.4,93.92,
USW00013958,1944-08-24,1944,8,24,35.0,95.0,
USW00013958,1944-08-25,1944,8,25,35.0,95.0,
USW00013958,1944-08-26,1944,8,26,35.6,96.08,
USW00013958,1944-08-27,1944,8,27,27.2,80.96,
USW00013958,1944-08-28,1944,8,28,26.1,78.98,
USW00013958,1944-08-29,1944,8,29,30.0,86.0,
USW00013958,1944-08-30,1944,8,30,24.4,75.92,
USW00013958,1944-08-31,1944,8,31,29.4,84.92,
USW00013958,1945-06-01,1945,6,1,30.0,86.0,
USW00013958,1945-06-02,1945,6,2,36.1,96.98,
USW00013958,1945-06-03,1945,6,3,34.4,93.92,
USW00013958,1945-06-04,1945,6,4,32.8,91.04,
USW00013958,1945-06-05,1945,6,5,35.0,95.0,
USW00013958,1945-06-06,1945,6,6,35.0,95.0,
USW00013958,1945-06-07,1945,6,7,35.6,96.08,
USW00013958,1945-06-08,1945,6,8,34.4,93.92,
USW00013958,1945-06-09,1945,6,9,35.0,95.0,
USW00013958,1945-06-10,1945,6,10,32.2,89.96,
USW00013958,1945-06-11,1945,6,11,34.4,93.92,
USW00013958,1945-06-12,1945,6,12,27.2,80.96,
USW00013958,1945-06-13,1945,6,13,30.6,87.08,
USW00013958,1945-06-14,1945,6,14,33.9,93.02,
USW00013958,1945-06-15,1945,6,15,32.8,91.04,
USW00013958,1945-06-16,1945,6,16,32.8,91.04,
USW00013958,1945-06-17,1945,6,17,33.3,91.94,
USW00013958,1945-06-18,1945,6,18,28.3,82.94,
USW00013958,1945-06-19,1945,6,19,29.4,84.92,
USW00013958,1945-06-20,1945,6,20,31.1,87.98,
USW00013958,1945-06-21,1945,6,21,31.7,89.06,
USW00013958,1945-06-22,1945,6,22,26.7,80.06,
USW00013958,1945-06-23,1945,6,23,31.7,89.06,
USW00013958,1945-06-24,1945,6,24,35.0,95.0,
USW00013958,1945-06-25,1945,6,25,35.0,95.0,
USW00013958,1945-06-26,1945,6,26,33.9,93.02,
USW00013958,1945-06-27,1945,6,27,34.4,93.92,
USW00013958,1945-06-28,1945,6,28,34.4,93.92,
USW00013958,1945-06-29,1945,6,29,34.4,93.92,
USW00013958,1945-06-30,1945,6,30,33.9,93.02,
USW00013958,1945-07-01,1945,7,1,35.0,95.0,
USW00013958,1945-07-02,1945,7,2,30.0,86.0,
USW00013958,1945-07-03,1945,7,3,32.2,89.96,
USW00013958,1945-07-04,1945,7,4,33.3,91.94,
USW00013958,1945-07-05,1945,7,5,34.4,93.92,
USW00013958,1945-07-06,1945,7,6,32.8,91.04,
USW00013958,1945-07-07,1945,7,7,33.9,93.02,
USW00013958,1945-07-08,1945,7,8,35.0,95.0,
USW00013958,1945-07-09,1945,7,9,35.6,96.08,
USW00013958,1945-07-10,1945,7,10,32.8,91.04,
USW00013958,1945-07-11,1945,7,11,31.7,89.06,
USW00013958,1945-07-12,1945,7,12,34.4,93.92,
USW00013958,1945-07-13,1945,7,13,34.4,93.92,
USW00013958,1945-07-14,1945,7,14,28.3,82.94,
USW00013958,1945-07-15,1945,7,15,33.9,93.02,
USW00013958,1945-07-16,1945,7,16,33.9,93.02,
USW00013958,1945-07-17,1945,7,17,32.8,91.04,
USW00013958,1945-07-18,1945,7,18,32.2,89.96,
USW00013958,1945-07-19,1945,7,19,31.7,89.06,
USW00013958,1945-07-20,1945,7,20,33.3,91.94,
USW00013958,1945-07-21,1945,7,21,33.9,93.02,
USW00013958,1945-07-22,1945,7,22,33.3,91.94,
USW00013958,1945-07-23,1945,7,23,34.4,93.92,
USW00013958,1945-07-24,1945,7,24,33.9,93.02,
USW00013958,1945-07-25,1945,7,25,36.1,96.98,
USW00013958,1945-07-26,1945,7,26,36.7,98.06,
USW00013958,1945-07-27,1945,7,27,35.0,95.0,
USW00013958,1945-07-28,1945,7,28,33.3,91.94,
USW00013958,1945-07-29,1945,7,29,35.6,96.08,
USW00013958,1945-07-30,1945,7,30,35.0,95.0,
USW00013958,1945-07-31,1945,7,31,30.6,87.08,
USW00013958,1945-08-01,1945,8,1,33.9,93.02,
USW00013958,1945-08-02,1945,8,2,33.9,93.02,
USW00013958,1945-08-03,1945,8,3,35.0,95.0,
USW00013958,1945-08-04,1945,8,4,36.7,98.06,
USW00013958,1945-08-05,1945,8,5,36.7,98.06,
USW00013958,1945-08-06,1945,8,6,34.4,93.92,
USW00013958,1945-08-07,1945,8,7,35.6,96.08,
USW00013958,1945-08-08,1945,8,8,34.4,93.92,
USW00013958,1945-08-09,1945,8,9,35.0,95.0,
USW00013958,1945-08-10,1945,8,10,36.1,96.98,
USW00013958,1945-08-11,1945,8,11,36.1,96.98,
USW00013958,1945-08-12,1945,8,12,36.1,96.98,
USW00013958,1945-08-13,1945,8,13,36.1,96.98,
USW00013958,1945-08-14,1945,8,14,36.7,98.06,
USW00013958,1945-08-15,1945,8,15,36.7,98.06,
USW00013958,1945-08-16,1945,8,16,37.8,100.04,
USW00013958,1945-08-17,1945,8,17,39.4,102.92,
USW00013958,1945-08-18,1945,8,18,40.0,104.0,
USW00013958,1945-08-19,1945,8,19,37.8,100.04,
USW00013958,1945-08-20,1945,8,20,35.0,95.0,
USW00013958,1945-08-21,1945,8,21,33.9,93.02,
USW00013958,1945-08-22,1945,8,22,32.2,89.96,
USW00013958,1945-08-23,1945,8,23,31.1,87.98,
USW00013958,1945-08-24,1945,8,24,31.7,89.06,
USW00013958,1945-08-25,1945,8,25,32.8,91.04,
USW00013958,1945-08-26,1945,8,26,33.9,93.02,
USW00013958,1945-08-27,1945,8,27,30.0,86.0,
USW00013958,1945-08-28,1945,8,28,26.7,80.06,
USW00013958,1945-08-29,1945,8,29,31.7,89.06,
USW00013958,1945-08-30,1945,8,30,30.0,86.0,
USW00013958,1945-08-31,1945,8,31,33.9,93.02,
USW00013958,1946-06-01,1946,6,1,28.9,84.02,
USW00013958,1946-06-02,1946,6,2,28.9,84.02,
USW00013958,1946-06-03,1946,6,3,27.2,80.96,
USW00013958,1946-06-04,1946,6,4,27.8,82.04,
USW00013958,1946-06-05,1946,6,5,28.3,82.94,
USW00013958,1946-06-06,1946,6,6,29.4,84.92,
USW00013958,1946-06-07,1946,6,7,31.1,87.98,
USW00013958,1946-06-08,1946,6,8,30.6,87.08,
USW00013958,1946-06-09,1946,6,9,27.2,80.96,
USW00013958,1946-06-10,1946,6,10,31.1,87.98,
USW00013958,1946-06-11,1946,6,11,31.1,87.98,
USW00013958,1946-06-12,1946,6,12,31.7,89.06,
USW00013958,1946-06-13,1946,6,13,34.4,93.92,
USW00013958,1946-06-14,1946,6,14,33.9,93.02,
USW00013958,1946-06-15,1946,6,15,34.4,93.92,
USW00013958,1946-06-16,1946,6,16,33.3,91.94,
USW00013958,1946-06-17,1946,6,17,33.3,91.94,
USW00013958,1946-06-18,1946,6,18,33.3,91.94,
USW00013958,1946-06-19,1946,6,19,33.9,93.02,
USW00013958,1946-06-20,1946,6,20,27.2,80.96,
USW00013958,1946-06-21,1946,6,21,27.8,82.04,
USW00013958,1946-06-22,1946,6,22,29.4,84.92,
USW00013958,1946-06-23,1946,6,23,30.6,87.08,
USW00013958,1946-06-24,1946,6,24,32.2,89.96,
USW00013958,1946-06-25,1946,6,25,32.8,91.04,
USW00013958,1946-06-26,1946,6,26,32.8,91.04,
USW00013958,1946-06-27,1946,6,27,33.3,91.94,
USW00013958,1946-06-28,1946,6,28,33.3,91.94,
USW00013958,1946-06-29,1946,6,29,33.9,93.02,
USW00013958,1946-06-30,1946,6,30,33.9,93.02,
USW00013958,1946-07-01,1946,7,1,33.9,93.02,
USW00013958,1946-07-02,1946,7,2,32.8,91.04,
USW00013958,1946-07-03,1946,7,3,32.2,89.96,
USW00013958,1946-07-04,1946,7,4,33.9,93.02,
USW00013958,1946-07-05,1946,7,5,35.0,95.0,
USW00013958,1946-07-06,1946,7,6,35.0,95.0,
USW00013958,1946-07-07,1946,7,7,34.4,93.92,
USW00013958,1946-07-08,1946,7,8,34.4,93.92,
USW00013958,1946-07-09,1946,7,9,33.3,91.94,
USW00013958,1946-07-10,1946,7,10,35.0,95.0,
USW00013958,1946-07-11,1946,7,11,36.7,98.06,
USW00013958,1946-07-12,1946,7,12,37.8,100.04,
USW00013958,1946-07-13,1946,7,13,37.2,98.96,
USW00013958,1946-07-14,1946,7,14,36.1,96.98,
USW00013958,1946-07-15,1946,7,15,35.6,96.08,
USW00013958,1946-07-16,1946,7,16,35.6,96.08,
USW00013958,1946-07-17,1946,7,17,35.6,96.08,
USW00013958,1946-07-18,1946,7,18,35.6,96.08,
USW00013958,1946-07-19,1946,7,19,36.1,96.98,
USW00013958,1946-07-20,1946,7,20,31.7,89.06,
USW00013958,1946-07-21,1946,7,21,32.2,89.96,
USW00013958,1946-07-22,1946,7,22,33.3,91.94,
USW00013958,1946-07-23,1946,7,23,34.4,93.92,
USW00013958,1946-07-24,1946,7,24,35.0,95.0,
USW00013958,1946-07-25,1946,7,25,35.0,95.0,
USW00013958,1946-07-26,1946,7,26,36.1,96.98,
USW00013958,1946-07-27,1946,7,27,37.2,98.96,
USW00013958,1946-07-28,1946,7,28,36.7,98.06,
USW00013958,1946-07-29,1946,7,29,37.2,98.96,
USW00013958,1946-07-30,1946,7,30,36.7,98.06,
USW00013958,1946-07-31,1946,7,31,33.9,93.02,
USW00013958,1946-08-01,1946,8,1,28.3,82.94,
USW00013958,1946-08-02,1946,8,2,33.9,93.02,
USW00013958,1946-08-03,1946,8,3,34.4,93.92,
USW00013958,1946-08-04,1946,8,4,35.6,96.08,
USW00013958,1946-08-05,1946,8,5,35.6,96.08,
USW00013958,1946-08-06,1946,8,6,36.7,98.06,
USW00013958,1946-08-07,1946,8,7,36.7,98.06,
USW00013958,1946-08-08,1946,8,8,36.7,98.06,
USW00013958,1946-08-09,1946,8,9,36.7,98.06,
USW00013958,1946-08-10,1946,8,10,36.7,98.06,
USW00013958,1946-08-11,1946,8,11,36.7,98.06,
USW00013958,1946-08-12,1946,8,12,35.6,96.08,
USW00013958,1946-08-13,1946,8,13,36.7,98.06,
USW00013958,1946-08-14,1946,8,14,36.7,98.06,
USW00013958,1946-08-15,1946,8,15,35.6,96.08,
USW00013958,1946-08-16,1946,8,16,35.6,96.08,
USW00013958,1946-08-17,1946,8,17,36.1,96.98,
USW00013958,1946-08-18,1946,8,18,36.1,96.98,
USW00013958,1946-08-19,1946,8,19,36.7,98.06,
USW00013958,1946-08-20,1946,8,20,33.9,93.02,
USW00013958,1946-08-21,1946,8,21,33.9,93.02,
USW00013958,1946-08-22,1946,8,22,33.9,93.02,
USW00013958,1946-08-23,1946,8,23,34.4,93.92,
USW00013958,1946-08-24,1946,8,24,35.0,95.0,
USW00013958,1946-08-25,1946,8,25,35.0,95.0,
USW00013958,1946-08-26,1946,8,26,35.6,96.08,
USW00013958,1946-08-27,1946,8,27,33.9,93.02,
USW00013958,1946-08-28,1946,8,28,33.9,93.02,
USW00013958,1946-08-29,1946,8,29,23.3,73.94,
USW00013958,1946-08-30,1946,8,30,27.8,82.04,
USW00013958,1946-08-31,1946,8,31,29.4,84.92,
USW00013958,1947-06-01,1947,6,1,32.8,91.04,
USW00013958,1947-06-02,1947,6,2,33.9,93.02,
USW00013958,1947-06-03,1947,6,3,33.9,93.02,
USW00013958,1947-06-04,1947,6,4,32.8,91.04,
USW00013958,1947-06-05,1947,6,5,32.8,91.04,
USW00013958,1947-06-06,1947,6,6,33.3,91.94,
USW00013958,1947-06-07,1947,6,7,33.9,93.02,
USW00013958,1947-06-08,1947,6,8,33.9,93.02,
USW00013958,1947-06-09,1947,6,9,33.9,93.02,
USW00013958,1947-06-10,1947,6,10,34.4,93.92,
USW00013958,1947-06-11,1947,6,11,34.4,93.92,
USW00013958,1947-06-12,1947,6,12,34.4,93.92,
USW00013958,1947-06-13,1947,6,13,30.6,87.08,
USW00013958,1947-06-14,1947,6,14,28.9,84.02,
USW00013958,1947-06-15,1947,6,15,25.0,77.0,
USW00013958,1947-06-16,1947,6,16,30.0,86.0,
USW00013958,1947-06-17,1947,6,17,34.4,93.92,
USW00013958,1947-06-18,1947,6,18,35.6,96.08,
USW00013958,1947-06-19,1947,6,19,33.3,91.94,
USW00013958,1947-06-20,1947,6,20,33.3,91.94,
USW00013958,1947-06-21,1947,6,21,33.9,93.02,
USW00013958,1947-06-22,1947,6,22,34.4,93.92,
USW00013958,1947-06-23,1947,6,23,34.4,93.92,
USW00013958,1947-06-24,1947,6,24,34.4,93.92,
USW00013958,1947-06-25,1947,6,25,35.0,95.0,
USW00013958,1947-06-26,1947,6,26,36.1,96.98,
USW00013958,1947-06-27,1947,6,27,36.1,96.98,
USW00013958,1947-06-28,1947,6,28,36.7,98.06,
USW00013958,1947-06-29,1947,6,29,35.6,96.08,
USW00013958,1947-06-30,1947,6,30,36.1,96.98,
USW00013958,1947-07-01,1947,7,1,35.6,96.08,
USW00013958,1947-07-02,1947,7,2,37.8,100.04,
USW00013958,1947-07-03,1947,7,3,37.2,98.96,
USW00013958,1947-07-04,1947,7,4,35.6,96.08,
USW00013958,1947-07-05,1947,7,5,35.6,96.08,
USW00013958,1947-07-06,1947,7,6,35.0,95.0,
USW00013958,1947-07-07,1947,7,7,35.6,96.08,
USW00013958,1947-07-08,1947,7,8,37.8,100.04,
USW00013958,1947-07-09,1947,7,9,32.8,91.04,
USW00013958,1947-07-10,1947,7,10,32.8,91.04,
USW00013958,1947-07-11,1947,7,11,34.4,93.92,
USW00013958,1947-07-12,1947,7,12,36.7,98.06,
USW00013958,1947-07-13,1947,7,13,32.8,91.04,
USW00013958,1947-07-14,1947,7,14,35.0,95.0,
USW00013958,1947-07-15,1947,7,15,36.1,96.98,
USW00013958,1947-07-16,1947,7,16,37.2,98.96,
USW00013958,1947-07-17,1947,7,17,37.8,100.04,
USW00013958,1947-07-18,1947,7,18,37.8,100.04,
USW00013958,1947-07-19,1947,7,19,33.3,91.94,
USW00013958,1947-07-20,1947,7,20,34.4,93.92,
USW00013958,1947-07-21,1947,7,21,35.0,95.0,
USW00013958,1947-07-22,1947,7,22,35.0,95.0,
USW00013958,1947-07-23,1947,7,23,32.8,91.04,
USW00013958,1947-07-24,1947,7,24,34.4,93.92,
USW00013958,1947-07-25,1947,7,25,34.4,93.92,
USW00013958,1947-07-26,1947,7,26,34.4,93.92,
USW00013958,1947-07-27,1947,7,27,35.6,96.08,
USW00013958,1947-07-28,1947,7,28,35.6,96.08,
USW00013958,1947-07-29,1947,7,29,35.6,96.08,
USW00013958,1947-07-30,1947,7,30,36.7,98.06,
USW00013958,1947-07-31,1947,7,31,37.2,98.96,
USW00013958,1947-08-01,1947,8,1,34.4,93.92,
USW00013958,1947-08-02,1947,8,2,32.8,91.04,
USW00013958,1947-08-03,1947,8,3,35.0,95.0,
USW00013958,1947-08-04,1947,8,4,35.6,96.08,
USW00013958,1947-08-05,1947,8,5,35.0,95.0,
USW00013958,1947-08-06,1947,8,6,36.1,96.98,
USW00013958,1947-08-07,1947,8,7,37.2,98.96,
USW00013958,1947-08-08,1947,8,8,38.3,100.94,
USW00013958,1947-08-09,1947,8,9,39.4,102.92,
USW00013958,1947-08-10,1947,8,10,40.0,104.0,
USW00013958,1947-08-11,1947,8,11,31.7,89.06,
USW00013958,1947-08-12,1947,8,12,32.8,91.04,
USW00013958,1947-08-13,1947,8,13,34.4,93.92,
USW00013958,1947-08-14,1947,8,14,33.9,93.02,
USW00013958,1947-08-15,1947,8,15,34.4,93.92,
USW00013958,1947-08-16,1947,8,16,34.4,93.92,
USW00013958,1947-08-17,1947,8,17,33.9,93.02,
USW00013958,1947-08-18,1947,8,18,33.9,93.02,
USW00013958,1947-08-19,1947,8,19,35.0,95.0,
USW00013958,1947-08-20,1947,8,20,33.9,93.02,
USW00013958,1947-08-21,1947,8,21,30.6,87.08,
USW00013958,1947-08-22,1947,8,22,33.3,91.94,
USW00013958,1947-08-23,1947,8,23,36.1,96.98,
USW00013958,1947-08-24,1947,8,24,34.4,93.92,
USW00013958,1947-08-25,1947,8,25,28.9,84.02,
USW00013958,1947-08-26,1947,8,26,28.9,84.02,
USW00013958,1947-08-27,1947,8,27,32.8,91.04,
USW00013958,1947-08-28,1947,8,28,33.3,91.94,
USW00013958,1947-08-29,1947,8,29,33.9,93.02,
USW00013958,1947-08-30,1947,8,30,34.4,93.92,
USW00013958,1947-08-31,1947,8,31,36.1,96.98,
USW00013958,1948-06-01,1948,6,1,32.2,89.96,
USW00013958,1948-06-02,1948,6,2,31.1,87.98,
USW00013958,1948-06-03,1948,6,3,32.2,89.96,
USW00013958,1948-06-04,1948,6,4,33.9,93.02,
USW00013958,1948-06-05,1948,6,5,36.7,98.06,
USW00013958,1948-06-06,1948,6,6,35.6,96.08,
USW00013958,1948-06-07,1948,6,7,36.1,96.98,
USW00013958,1948-06-08,1948,6,8,37.2,98.96,
USW00013958,1948-06-09,1948,6,9,38.3,100.94,
USW00013958,1948-06-10,1948,6,10,37.8,100.04,
USW00013958,1948-06-11,1948,6,11,35.0,95.0,
USW00013958,1948-06-12,1948,6,12,36.1,96.98,
USW00013958,1948-06-13,1948,6,13,36.7,98.06,
USW00013958,1948-06-14,1948,6,14,35.6,96.08,
USW00013958,1948-06-15,1948,6,15,35.6,96.08,
USW00013958,1948-06-16,1948,6,16,36.7,98.06,
USW00013958,1948-06-17,1948,6,17,36.7,98.06,
USW00013958,1948-06-18,1948,6,18,37.2,98.96,
USW00013958,1948-06-19,1948,6,19,37.2,98.96,
USW00013958,1948-06-20,1948,6,20,36.1,96.98,
USW00013958,1948-06-21,1948,6,21,36.1,96.98,
USW00013958,1948-06-22,1948,6,22,36.1,96.98,
USW00013958,1948-06-23,1948,6,23,35.6,96.08,
USW00013958,1948-06-24,1948,6,24,31.1,87.98,
USW00013958,1948-06-25,1948,6,25,34.4,93.92,
USW00013958,1948-06-26,1948,6,26,32.8,91.04,
USW00013958,1948-06-27,1948,6,27,35.6,96.08,
USW00013958,1948-06-28,1948,6,28,35.0,95.0,
USW00013958,1948-06-29,1948,6,29,30.6,87.08,
USW00013958,1948-06-30,1948,6,30,32.2,89.96,
USW00013958,1948-07-01,1948,7,1,31.7,89.06,
USW00013958,1948-07-02,1948,7,2,31.7,89.06,
USW00013958,1948-07-03,1948,7,3,31.1,87.98,
USW00013958,1948-07-04,1948,7,4,33.3,91.94,
USW00013958,1948-07-05,1948,7,5,32.8,91.04,
USW00013958,1948-07-06,1948,7,6,33.3,91.94,
USW00013958,1948-07-07,1948,7,7,35.0,95.0,
USW00013958,1948-07-08,1948,7,8,36.1,96.98,
USW00013958,1948-07-09,1948,7,9,35.6,96.08,
USW00013958,1948-07-10,1948,7,10,35.0,95.0,
USW00013958,1948-07-11,1948,7,11,35.0,95.0,
USW00013958,1948-07-12,1948,7,12,35.0,95.0,
